#2023-03-24 20:16:57 3VW5T7AU4FM000741
#Time	03/滑差控制系统传感器/纵向加速度传感器偏置/[LO]_long acc/纵向加速度传感器偏置	03/滑差控制系统传感器/转向角传感器/[LO]_steering_angle_sender/转向角传感器	03/滑差控制系统传感器/横向加速度传感器1/[LO]_lat acc/横向加速度传感器1	03/滑差控制系统传感器/纵向加速传感器/[LO]_long acc/纵向加速传感器	03/滑差控制系统传感器/横摆角速度传感器1，Z轴/[LO]_z_axle/横摆角速度传感器1，Z轴	03/滑差控制系统传感器/转向角传感器，偏置直线运行/[LO]_steering_angle_sender/转向角传感器，偏置直线运行	03/滑差控制系统传感器/横向加速度传感器1偏置/[LO]_lat acc/横向加速度传感器1偏置	03/电子差速锁/左后	03/电子差速锁/左前制动器温度计算值	03/电子差速锁/系统状态	03/电子差速锁/右后制动器温度计算值	03/电子差速锁/右前制动器温度计算值	03/电子差速锁/右前	03/电子差速锁/左后制动器温度计算值	03/电子差速锁/制动信号灯开关	03/电子差速锁/左前	03/电子差速锁/功能状态	03/电子差速锁/右后	
#Time	03-纵向加速度传感器偏置	03-转向角传感器	03-横向加速度传感器1	03-纵向加速传感器	03-横摆角速度传感器1，Z轴	03-转向角传感器，偏置直线运行	03-横向加速度传感器1偏置	03-左后	03-左前制动器温度计算值	03-系统状态	03-右后制动器温度计算值	03-右前制动器温度计算值	03-右前	03-左后制动器温度计算值	03-制动信号灯开关	03-左前	03-功能状态	03-右后	
#ms	m/s?	°	m/s?	m/s?	度/秒	°	m/s?	-	℃	-	℃	℃	-	℃	-	-	-	-	
236788	0.46875	-8.575	-0.47088	0.51993	-2.205	-8.575	-0.39240	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
237253	0.46875	-8.663	-0.52974	0.51993	-2.294	-8.663	-0.39240	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
237621	0.46875	-8.575	-0.58860	0.46107	-2.271	-8.575	-0.49050	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
238021	0.46875	-8.400	-0.56898	0.51012	-2.331	-8.400	-0.49050	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
238443	0.46875	-7.963	-0.51993	0.46107	-2.302	-7.875	-0.39240	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
238770	0.46875	-7.700	-0.37278	0.51012	-2.013	-7.700	-0.29430	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
239053	0.46875	-7.875	-0.55917	0.50031	-2.011	-7.875	-0.49050	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
239675	0.46875	-7.963	-0.57879	0.50031	-2.059	-7.963	-0.49050	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
240325	0.37500	-7.963	-0.67689	0.49050	-2.011	-7.963	-0.58860	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
240804	0.46875	-7.262	-0.42183	0.55917	-1.868	-7.262	-0.39240	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
241407	0.09375	-5.294	-0.46107	0.05886	-1.447	-5.294	-0.39240	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
242091	0.00000	-1.794	-0.12753	0.04905	0.020	-1.663	0.00000	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
242559	0.09375	-3.194	-0.32373	0.15696	-0.132	-3.194	-0.19620	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
243025	0.09375	-2.100	-0.22563	0.18639	-0.154	-2.100	-0.09810	可用	29.0	可用	30.0	29.0	可用	29.5	未操作	可用	未激活	可用	
243444	0.09375	-1.400	-0.17658	0.09810	-0.074	-1.400	-0.09810	可用	29.0	可用	30.0	29.0	可用	29.5	未操作	可用	未激活	可用	
243877	0.18750	-2.362	-0.32373	0.26487	-0.049	-2.362	-0.19620	可用	29.0	可用	30.0	29.0	可用	29.5	未操作	可用	未激活	可用	
244295	0.18750	-0.875	-0.08829	0.25506	0.054	-0.875	0.00000	可用	29.0	可用	30.0	29.0	可用	29.5	未操作	可用	未激活	可用	
244710	0.18750	0.175	-0.06867	0.30411	0.543	0.175	0.00000	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
245128	0.18750	0.394	-0.15696	0.28449	0.455	0.394	-0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
245560	0.18750	0.962	-0.01962	0.23544	0.724	0.875	0.00000	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
246028	0.18750	0.394	-0.15696	0.21582	0.592	0.394	-0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
246573	0.28125	0.481	-0.21582	0.34335	0.529	0.481	-0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
246912	0.18750	0.788	-0.22563	0.23544	0.712	0.788	-0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
247262	0.28125	1.400	-0.21582	0.33354	0.927	1.400	-0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
247646	0.37500	2.888	-0.02943	0.37278	1.247	2.888	0.00000	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
248063	0.28125	4.594	0.15696	0.33354	1.850	4.594	0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
248432	0.28125	5.863	0.13734	0.32373	2.294	5.863	0.19620	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
248912	0.28125	5.994	0.25506	0.36297	2.308	5.994	0.29430	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
249447	0.28125	5.863	0.16677	0.34335	2.468	5.863	0.19620	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
249882	0.28125	6.169	0.21582	0.23544	2.531	6.169	0.19620	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
250366	0.56250	7.175	0.36297	0.63765	2.794	7.175	0.39240	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
250766	0.46875	6.781	0.30411	0.51993	2.557	6.781	0.29430	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
251198	0.28125	5.381	0.16677	0.30411	2.437	5.381	0.19620	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
251682	0.09375	4.375	0.06867	0.15696	1.645	4.375	0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
252152	0.00000	4.287	0.09810	-0.02943	2.131	4.287	0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
252685	0.00000	2.669	0.00981	0.06867	1.905	2.669	0.00000	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
253132	0.00000	2.800	0.00000	0.00000	1.436	2.888	0.00000	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
253590	-0.09375	4.681	0.02943	-0.19620	1.604	4.769	0.00000	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
253900	-0.28125	5.294	0.06867	-0.47088	2.205	5.294	0.09810	可用	29.0	可用	29.5	29.0	可用	29.5	未操作	可用	未激活	可用	
254304	-0.18750	5.294	0.00000	-0.22563	2.056	5.294	0.00000	可用	28.5	可用	29.5	28.5	可用	29.0	未操作	可用	未激活	可用	
254720	-0.18750	5.294	0.07848	-0.27468	2.116	5.294	0.09810	可用	28.5	可用	29.5	28.5	可用	29.0	未操作	可用	未激活	可用	
255087	-0.18750	5.294	-0.04905	-0.35316	1.985	5.294	0.00000	可用	28.5	可用	29.5	28.5	可用	29.0	未操作	可用	未激活	可用	
255736	-0.18750	4.900	0.02943	-0.38259	1.828	4.900	0.00000	可用	28.5	可用	29.5	28.5	可用	29.0	未操作	可用	未激活	可用	
256255	-0.18750	3.369	-0.23544	-0.24525	1.682	3.369	-0.09810	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
256621	-0.09375	2.975	-0.13734	-0.24525	1.519	2.975	0.00000	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
257052	-0.18750	0.788	-0.18639	-0.16677	1.078	0.700	-0.09810	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
257405	-0.09375	0.175	-0.12753	-0.14715	0.678	0.175	0.00000	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
257838	-0.09375	-1.663	-0.18639	-0.20601	0.249	-1.663	-0.09810	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
258323	-0.09375	-0.962	-0.17658	-0.24525	0.223	-0.962	-0.09810	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
258848	-0.09375	-0.262	0.00000	-0.22563	0.209	-0.262	0.09810	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
259254	0.09375	-0.087	-0.04905	0.08829	0.300	-0.087	0.00000	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
259709	0.28125	-1.400	-0.30411	0.33354	0.266	-1.575	-0.19620	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
260409	0.37500	-2.494	-0.39240	0.47088	0.049	-2.494	-0.29430	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
260725	0.00000	-3.194	-0.28449	-0.16677	-0.077	-3.194	-0.29430	可用	28.5	可用	29.0	28.5	可用	29.0	未操作	可用	未激活	可用	
261092	-0.28125	-2.975	-0.33354	-0.90252	-0.097	-2.888	-0.19620	可用	29.0	可用	29.5	28.5	可用	29.0	已操作	可用	未激活	可用	
261675	-0.87500	-0.875	-0.35316	-1.05948	0.272	-0.788	-0.29430	可用	29.0	可用	30.0	29.0	可用	30.0	已操作	可用	未激活	可用	
262561	-0.56250	0.175	-0.20601	-0.74556	0.518	0.175	-0.09810	可用	30.0	可用	30.5	30.0	可用	30.5	已操作	可用	未激活	可用	
262894	-0.18750	0.175	-0.08829	-0.35316	0.283	0.175	0.00000	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
263392	-0.09375	0.087	-0.11772	-0.17658	0.483	0.087	0.00000	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
264098	-0.18750	-0.700	-0.15696	-0.36297	0.180	-0.700	-0.09810	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
264579	-0.18750	2.100	0.15696	-0.52974	0.684	2.100	0.19620	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
264963	-0.09375	1.881	-0.09810	-0.23544	0.606	1.881	0.00000	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
265429	-0.18750	1.400	0.00000	-0.41202	0.684	1.400	0.00000	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
266149	-0.28125	0.569	0.01962	-0.35316	0.455	0.481	0.00000	可用	30.0	可用	30.5	30.0	可用	30.5	已操作	可用	未激活	可用	
266530	-0.28125	0.175	0.00000	-0.31392	0.357	0.175	0.00000	可用	30.0	可用	30.5	30.0	可用	30.0	已操作	可用	未激活	可用	
266964	-0.09375	0.087	0.04905	-0.28449	0.272	0.087	0.09810	可用	30.0	可用	30.5	30.0	可用	30.0	已操作	可用	未激活	可用	
267365	-0.37500	-0.962	0.00000	-0.40221	0.080	-0.962	0.00000	可用	30.0	可用	30.5	30.0	可用	30.5	已操作	可用	未激活	可用	
267782	-0.37500	-5.688	-0.20601	-0.48069	-0.355	-5.863	-0.09810	可用	30.5	可用	30.5	30.0	可用	30.5	已操作	可用	未激活	可用	
268196	-0.18750	-7.000	-0.04905	-0.25506	-0.815	-7.000	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	已操作	可用	未激活	可用	
268529	-0.09375	-7.000	-0.11772	-0.17658	-0.480	-7.000	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	已操作	可用	未激活	可用	
268999	-0.09375	-6.387	-0.16677	-0.12753	-0.558	-6.387	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
269533	-0.09375	-4.769	-0.11772	-0.14715	-0.395	-4.681	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
270017	-0.09375	-1.575	0.06867	-0.16677	0.183	-1.575	0.09810	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
270867	-0.09375	-1.575	-0.01962	-0.18639	0.117	-1.575	0.00000	可用	30.5	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
271353	-0.09375	-1.400	-0.04905	-0.16677	0.100	-1.400	0.00000	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
271885	-0.09375	-0.087	0.09810	-0.16677	0.229	-0.087	0.09810	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
272636	-0.09375	1.663	0.07848	-0.14715	0.386	1.663	0.09810	可用	30.0	可用	30.5	30.0	可用	30.5	已操作	可用	未激活	可用	
272974	-0.65625	1.794	-0.03924	-0.80442	0.386	1.794	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	已操作	可用	未激活	可用	
273436	-0.65625	1.181	-0.00981	-0.73575	0.389	1.181	0.00000	可用	30.5	可用	31.0	30.5	可用	30.5	已操作	可用	未激活	可用	
273800	-0.78125	0.481	0.07848	-0.87309	0.097	0.481	0.09810	可用	30.5	可用	31.0	30.5	可用	31.0	已操作	可用	未激活	可用	
274100	-0.87500	0.394	0.00981	-0.92214	0.226	0.394	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	已操作	可用	未激活	可用	
274439	-0.87500	0.394	-0.01962	-0.94176	0.255	0.394	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	已操作	可用	未激活	可用	
274821	-0.87500	0.394	-0.01962	-0.96138	0.360	0.394	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	已操作	可用	未激活	可用	
275440	-0.46875	0.394	0.00000	-0.45126	0.154	0.394	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
275921	-0.09375	0.394	-0.04905	-0.14715	0.240	0.394	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
276290	-0.09375	0.394	-0.08829	-0.17658	0.209	0.394	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
276705	-0.09375	0.394	-0.11772	-0.13734	0.077	0.394	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
277089	0.37500	0.394	-0.10791	0.32373	0.194	0.394	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
277441	0.96875	-0.087	-0.08829	1.14777	0.232	-0.087	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
277841	0.78125	-0.087	-0.06867	0.83385	0.180	-0.087	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
278321	0.18750	-0.087	-0.10791	0.16677	0.329	-0.087	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
278607	0.00000	-0.087	-0.13734	-0.01962	0.312	-0.087	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
278908	0.09375	-0.481	-0.10791	0.13734	0.154	-0.481	0.00000	可用	31.0	可用	31.0	31.0	可用	31.0	未操作	可用	未激活	可用	
279242	0.18750	-0.481	-0.06867	0.37278	0.192	-0.481	0.00000	可用	31.0	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
279660	0.78125	-0.394	-0.01962	0.90252	0.237	-0.394	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
280108	0.46875	-0.394	0.01962	0.43164	0.312	-0.394	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
280443	0.00000	-0.700	-0.07848	0.02943	0.312	-0.788	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
280927	-0.09375	-3.281	-0.04905	-0.15696	-0.003	-3.281	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
281394	-0.18750	-3.281	-0.08829	-0.25506	0.197	-3.281	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
281811	-0.09375	-3.369	-0.02943	-0.15696	0.031	-3.369	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
282146	-0.28125	-3.500	-0.09810	-0.25506	0.074	-3.500	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
282495	-0.09375	-3.500	-0.06867	-0.33354	-0.083	-3.500	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
282847	-0.09375	-3.500	0.00000	-0.13734	0.069	-3.500	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
283194	-0.09375	-2.975	-0.01962	-0.17658	-0.080	-2.975	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
283720	0.18750	-2.275	-0.01962	0.45126	0.029	-2.275	0.00000	可用	30.5	可用	31.0	30.5	可用	31.0	未操作	可用	未激活	可用	
284031	0.56250	-1.181	0.02943	0.76518	0.066	-1.181	0.00000	可用	30.5	可用	31.0	30.5	可用	30.5	未操作	可用	未激活	可用	
284314	0.87500	-1.181	0.00000	0.94176	0.177	-1.181	0.00000	可用	30.5	可用	31.0	30.5	可用	30.5	未操作	可用	未激活	可用	
284664	0.96875	-1.181	-0.02943	1.04967	0.089	-1.181	0.00000	可用	30.5	可用	31.0	30.5	可用	30.5	未操作	可用	未激活	可用	
285063	1.25000	-0.569	-0.08829	1.28511	0.152	-0.569	0.00000	可用	30.5	可用	31.0	30.5	可用	30.5	未操作	可用	未激活	可用	
285414	1.46875	-0.394	0.00000	1.50093	0.094	-0.394	0.00000	可用	30.5	可用	31.0	30.5	可用	30.5	未操作	可用	未激活	可用	
285845	1.65625	0.087	0.03924	1.63827	0.194	0.087	0.09810	可用	30.5	可用	31.0	30.5	可用	30.5	未操作	可用	未激活	可用	
286249	1.56250	0.087	-0.11772	1.54998	0.235	0.087	0.00000	可用	30.5	可用	31.0	30.5	可用	30.5	未操作	可用	未激活	可用	
286615	0.96875	0.000	-0.06867	0.51993	0.252	0.000	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
286983	-0.09375	0.000	-0.05886	-0.06867	0.103	0.000	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
287415	-0.09375	0.000	-0.06867	-0.16677	0.306	0.000	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
287817	0.09375	0.000	-0.06867	0.48069	0.140	0.000	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
288201	0.56250	-0.394	-0.12753	0.50031	0.149	-0.394	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
288546	0.65625	-0.569	-0.07848	0.84366	0.126	-0.569	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
288970	0.96875	0.087	0.00000	1.12815	0.209	0.087	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
289318	1.06250	0.087	-0.03924	1.02024	0.020	0.087	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
289669	1.15625	0.087	-0.08829	1.18701	0.317	0.087	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
290004	1.15625	0.087	0.01962	1.23606	0.283	0.087	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
290385	1.15625	0.087	-0.02943	1.15758	0.243	0.087	0.00000	可用	30.5	可用	30.5	30.5	可用	30.5	未操作	可用	未激活	可用	
290803	1.15625	0.087	0.05886	1.19682	0.235	0.087	0.09810	可用	30.5	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
291226	1.15625	0.700	0.03924	1.19682	0.332	0.788	0.09810	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
291771	1.15625	1.400	-0.01962	1.15758	0.518	1.400	0.00000	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
292189	0.65625	1.400	0.23544	0.41202	0.764	1.400	0.19620	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
292607	-0.09375	1.400	0.54936	-0.31392	0.641	1.400	0.58860	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
293039	-0.09375	1.400	0.48069	-0.14715	0.403	1.400	0.49050	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
293399	0.28125	1.575	0.41202	0.62784	0.458	1.575	0.39240	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
293698	0.78125	3.981	0.35316	0.86328	1.064	3.981	0.39240	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
294110	0.78125	3.763	0.29430	0.88290	1.087	3.894	0.29430	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
294591	0.87500	4.375	0.42183	0.85347	1.450	4.375	0.39240	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
295013	0.18750	3.062	0.39240	0.04905	1.278	3.062	0.39240	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
295424	-0.09375	1.575	0.26487	-0.22563	0.818	1.575	0.29430	可用	30.0	可用	30.5	30.0	可用	30.5	未操作	可用	未激活	可用	
295807	-0.28125	1.094	0.23544	-0.38259	0.569	1.094	0.29430	可用	30.0	可用	30.5	30.0	可用	30.0	未操作	可用	未激活	可用	
296209	-0.28125	1.181	0.26487	-0.40221	0.503	1.181	0.29430	可用	30.0	可用	30.5	30.0	可用	30.0	未操作	可用	未激活	可用	
296625	-0.28125	2.188	0.31392	-0.35316	0.766	2.188	0.29430	可用	30.0	可用	30.5	30.0	可用	30.0	未操作	可用	未激活	可用	
297009	-0.18750	2.100	0.37278	-0.30411	0.881	2.100	0.39240	可用	30.0	可用	30.5	30.0	可用	30.0	未操作	可用	未激活	可用	
297375	-0.28125	1.575	0.26487	-0.34335	0.758	1.575	0.29430	可用	30.0	可用	30.5	30.0	可用	30.0	未操作	可用	未激活	可用	
297743	-0.28125	0.175	0.16677	-0.31392	0.400	0.175	0.19620	可用	30.0	可用	30.5	30.0	可用	30.0	未操作	可用	未激活	可用	
298158	-0.28125	0.175	0.27468	-0.40221	0.297	0.175	0.29430	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
298503	-0.37500	0.175	0.19620	-0.48069	0.378	0.175	0.19620	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
298837	-0.37500	-0.087	0.18639	-0.50031	0.389	-0.087	0.19620	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
299154	-0.37500	-0.087	0.17658	-0.46107	0.232	-0.087	0.19620	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
299543	-0.37500	-0.087	0.20601	-0.45126	0.203	-0.087	0.19620	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
300011	-0.37500	-0.087	0.15696	-0.47088	0.346	-0.087	0.19620	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
300414	-0.37500	-0.962	0.09810	-0.48069	-0.006	-0.962	0.09810	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
300779	-0.09375	-1.400	0.12753	-0.17658	0.014	-1.400	0.09810	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
301197	-0.09375	-1.794	0.00000	-0.20601	0.029	-1.881	0.00000	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
301681	-0.09375	-2.275	0.11772	-0.22563	-0.129	-2.275	0.09810	可用	30.0	可用	30.0	30.0	可用	30.0	未操作	可用	未激活	可用	
302099	-0.09375	-2.188	0.18639	-0.11772	-0.280	-2.188	0.19620	可用	30.0	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
302581	-0.09375	-2.188	0.15696	-0.25506	-0.315	-2.188	0.19620	可用	29.5	可用	30.0	29.5	可用	30.0	未操作	可用	未激活	可用	
302931	-0.28125	-2.188	0.14715	-0.26487	-0.375	-2.188	0.09810	可用	29.5	可用	30.0	29.5	可用	30.0	已操作	可用	未激活	可用	
303298	-0.37500	-2.188	-0.06867	-0.51993	-0.266	-2.188	0.00000	可用	30.0	可用	30.0	30.0	可用	30.0	已操作	可用	未激活	可用	
303708	-0.65625	-2.494	-0.02943	-0.81423	-0.134	-2.494	0.00000	可用	30.5	可用	30.5	30.0	可用	30.5	已操作	可用	未激活	可用	
304196	-0.96875	-3.894	-0.05886	-1.11834	-0.406	-3.894	0.00000	可用	31.0	可用	31.5	31.0	可用	31.0	已操作	可用	未激活	可用	
304541	-1.06250	-6.562	-0.17658	-1.18701	-0.995	-6.694	-0.09810	可用	32.0	可用	32.5	32.0	可用	32.0	已操作	可用	未激活	可用	
304918	-1.15625	-8.400	-0.18639	-1.28511	-1.404	-8.400	-0.09810	可用	33.0	可用	33.0	33.0	可用	33.0	已操作	可用	未激活	可用	
305452	-1.25000	-10.500	-0.16677	-1.34397	-2.036	-10.587	-0.09810	可用	34.0	可用	34.5	34.0	可用	34.0	已操作	可用	未激活	可用	
305870	-1.84375	-11.988	-0.23544	-1.96200	-2.199	-11.988	-0.19620	可用	35.0	可用	36.0	35.0	可用	35.5	已操作	可用	未激活	可用	
306292	-2.43750	-12.075	-0.15696	-2.62908	-2.088	-12.075	-0.09810	可用	36.5	可用	36.5	36.5	可用	37.5	已操作	可用	未激活	可用	
306684	-2.71875	-13.781	-0.23544	-2.83509	-2.191	-13.781	-0.19620	可用	38.5	可用	38.5	38.5	可用	38.0	已操作	可用	未激活	可用	
307034	-2.71875	-15.488	-0.04905	-2.76642	-2.185	-15.488	0.00000	可用	39.0	可用	40.0	39.0	可用	39.5	已操作	可用	未激活	可用	
307385	-1.46875	-14.481	0.13734	-1.24587	-1.716	-14.481	0.09810	可用	39.5	可用	40.0	39.5	可用	40.0	已操作	可用	未激活	可用	
307868	-0.18750	-12.775	0.13734	-0.23544	-1.745	-12.688	0.09810	可用	40.0	可用	40.0	39.5	可用	40.0	未操作	可用	未激活	可用	
308393	0.00000	-10.894	0.20601	0.22563	-1.276	-10.894	0.19620	可用	40.0	可用	40.0	39.5	可用	40.0	未操作	可用	未激活	可用	
308810	-0.18750	-8.400	0.19620	-0.18639	-0.918	-8.400	0.19620	可用	39.5	可用	40.0	39.5	可用	40.0	未操作	可用	未激活	可用	
